Paper Title,Hallmark,Score,Is_Aging_Related
"An ordered assembly of MYH glycosylase, SIRT6 protein deacetylase, and Rad9-Rad1-Hus1 checkpoint clamp at oxidatively damaged telomeres","telomere attrition",0.7650370001792908,Yes
"An ordered assembly of MYH glycosylase, SIRT6 protein deacetylase, and Rad9-Rad1-Hus1 checkpoint clamp at oxidatively damaged telomeres","genome instability",1.3974272310733795,Yes
"An ordered assembly of MYH glycosylase, SIRT6 protein deacetylase, and Rad9-Rad1-Hus1 checkpoint clamp at oxidatively damaged telomeres","epigenetic alterations",1.2958378791809082,Yes
"An ordered assembly of MYH glycosylase, SIRT6 protein deacetylase, and Rad9-Rad1-Hus1 checkpoint clamp at oxidatively damaged telomeres","mitochondrial dysfunction",0.45980989933013916,Yes
"MDM2-dependent Sirt1 degradation is a prerequisite for Sirt6-mediated cell death in head and neck cancers","epigenetic alterations",1.5160453915596008,Yes
"MDM2-dependent Sirt1 degradation is a prerequisite for Sirt6-mediated cell death in head and neck cancers","mitochondrial dysfunction",0.4676370620727539,Yes
"The protective effects of Agomelatine against Aβ1-42 oligomers-induced cellular senescence mediated by SIRT6 and Agomelatine’s potential in AD treatment","mitochondrial dysfunction",0.758135199546814,Yes
"The protective effects of Agomelatine against Aβ1-42 oligomers-induced cellular senescence mediated by SIRT6 and Agomelatine’s potential in AD treatment","cellular senescence",0.7309458255767822,Yes
"SIRT1-SIRT7 Expression in Patients with Lymphoproliferative Disorders Undergoing Hematopoietic Stem Cell Mobilization","epigenetic alterations",1.5844552516937256,Yes
"SIRT1-SIRT7 Expression in Patients with Lymphoproliferative Disorders Undergoing Hematopoietic Stem Cell Mobilization","stem cell exhaustion",0.5826524496078491,Yes
"Impaired reciprocal regulation between SIRT6 and TGF‐β signaling in fatty liver","None",0,No
"Expression of SIRT2 and SIRT6 in Retinoblastoma","epigenetic alterations",2.1422864198684692,Yes
"DPY30 functions in glucose homeostasis via integrating activated histone epigenetic modifications","epigenetic alterations",2.336688816547394,Yes
"DPY30 functions in glucose homeostasis via integrating activated histone epigenetic modifications","deregulated nutrient sensing",0.07523798942565918,Yes
"Litopenaeus vannamei sirtuin 6 homolog (LvSIRT6) is involved in immune response by modulating hemocytes ROS production and apoptosis","epigenetic alterations",0.5881634950637817,Yes
"Litopenaeus vannamei sirtuin 6 homolog (LvSIRT6) is involved in immune response by modulating hemocytes ROS production and apoptosis","dysbiosis",0.09907492995262146,Yes
"SIRT4 and SIRT6 Serve as Novel Prognostic Biomarkers With Competitive Functions in Serous Ovarian Cancer","epigenetic alterations",2.3283165991306305,Yes
"The role and mechanisms of action of SIRT6 in the suppression of postoperative epidural scar formation","epigenetic alterations",0.49146950244903564,Yes
"Phosphorylation by GSK-3β increases the stability of SIRT6 to alleviate TGF-β-induced fibrotic response in renal tubular cells","epigenetic alterations",0.8824104368686676,Yes
"NAMPT inhibition relieves intestinal inflammation by regulating macrophage activation in experimental necrotizing enterocolitis","chronic inflammation",0.5938959121704102,Yes
"Harnessing the Therapeutic Potential of Ginsenoside Rd for Activating SIRT6 in Treating a Mouse Model of Nonalcoholic Fatty Liver Disease","mitochondrial dysfunction",0.9522982239723206,Yes
"Harnessing the Therapeutic Potential of Ginsenoside Rd for Activating SIRT6 in Treating a Mouse Model of Nonalcoholic Fatty Liver Disease","deregulated nutrient sensing",0.14170029759407043,Yes
"MOF-mediated acetylation of SIRT6 disrupts SIRT6-FOXA2 interaction and represses SIRT6 tumor-suppressive function by upregulating ZEB2 in NSCLC","epigenetic alterations",2.9958769977092743,Yes
"SIRT6 Improves Hippocampal Neurogenesis Following Prolonged Sleep Deprivation Through Modulating Energy Metabolism in Developing rats","stem cell exhaustion",0.22954398393630981,Yes
"G9a and Sirtuin6 epigenetically modulate host cholesterol accumulation to facilitate mycobacterial survival","epigenetic alterations",0.8503338694572449,Yes
"Sirt6 protects retinal ganglion cells and optic nerve from degeneration during aging and glaucoma","cellular senescence",0.5294406414031982,Yes
"Sirt6 protects retinal ganglion cells and optic nerve from degeneration during aging and glaucoma","epigenetic alterations",0.5764676630496979,Yes
"Melatonin alleviates LPS-induced depression-like behavior in mice by inhibiting ferroptosis by regulating RNA methylation-mediated SIRT6/Nrf2/HO-1 pathway","epigenetic alterations",1.6086709797382355,Yes
"Baicalein Inhibits Cerebral Ischemia-Reperfusion Injury through SIRT6-Mediated FOXA2 Deacetylation to Promote SLC7A11 Expression","epigenetic alterations",0.4728665053844452,Yes
"Molecular Sentinels: Unveiling the Role of Sirtuins in Prostate Cancer Progression","epigenetic alterations",3.1895246505737305,Yes
"Molecular Sentinels: Unveiling the Role of Sirtuins in Prostate Cancer Progression","genome instability",0.0,Yes
"FOXN3 is downregulated in osteosarcoma and transcriptionally regulates SIRT6, and suppresses migration and invasion in osteosarcoma","None",0,No
"Liver‐specific Sirtuin6 ablation impairs liver regeneration after 2/3 partial hepatectomy","None",0,No
"Intrinsic Type 1 Interferon (IFN1) Profile of Uncultured Human Bone Marrow CD45lowCD271+ Multipotential Stromal Cells (BM-MSCs): The Impact of Donor Age, Culture Expansion and IFNα and IFNβ Stimulation","None",0,No
"Damage of uremic myocardium by p-cresyl sulfate and the ameliorative effect of Klotho by regulating SIRT6 ubiquitination","None",0,No
"SIRT6 regulates endothelium-dependent relaxation by modulating nitric oxide synthase 3 (NOS3)","epigenetic alterations",1.3469676673412323,Yes
"Strong Correlation between the Expression Levels of HDAC4 and SIRT6 in Hematological Malignancies of the Adults","epigenetic alterations",1.4641387462615967,Yes
"Sirtuin 6 mediated stem cell cardiomyogenesis on protein coated nanofibrous scaffolds","intercellular communication",0.6302211880683899,Yes
"Sirtuin 6 mediated stem cell cardiomyogenesis on protein coated nanofibrous scaffolds","stem cell exhaustion",0.6268117427825928,Yes
"SIRT6 abrogation promotes adrenocortical carcinoma through activation of NF-κB signaling","epigenetic alterations",1.031210482120514,Yes
"Proteomics of Long‐Lived Mammals","None",0,No
"Experimental studies on the protective effects of the overexpression of lentivirus-mediated sirtuin 6 on radiation-induced lung injury","None",0,No
"Effects of Maternal Aging on Expression of Sirtuin Genes in Ovulated Oocyte and Cumulus Cells","epigenetic alterations",0.595609724521637,Yes
"The protein-interaction network with functional roles in tumorigenesis, neurodegeneration, and aging","epigenetic alterations",1.255985975265503,Yes
"RASSF1A and SIRT6 in non-small cell lung cancer: Relationship with clinical outcome","None",0,No
"Melatonin enhances autologous adipose-derived stem cells to improve mouse ovarian function in relation to the SIRT6/NF-κB pathway","stem cell exhaustion",0.7769819498062134,Yes
"ATL I, Acts as a SIRT6 Activator to Alleviate Hepatic Steatosis in Mice via Suppression of NLRP3 Inflammasome Formation","epigenetic alterations",1.057896375656128,Yes
"ATL I, Acts as a SIRT6 Activator to Alleviate Hepatic Steatosis in Mice via Suppression of NLRP3 Inflammasome Formation","chronic inflammation",0.5308557152748108,Yes
"Hepatocyte Sirtuin 6 Protects against Atherosclerosis and Steatohepatitis by Regulating Lipid Homeostasis","epigenetic alterations",0.7096508741378784,Yes
"The Role of Sirtuin 6 in the Deacetylation of Histone Proteins as a Factor in the Progression of Neoplastic Disease","epigenetic alterations",3.921543538570404,Yes
"The Role of Sirtuin 6 in the Deacetylation of Histone Proteins as a Factor in the Progression of Neoplastic Disease","genome instability",1.1194987297058105,Yes
"Nanocomposite magnetic hydrogel with dual anisotropic properties induces osteogenesis through the NOTCH-dependent pathways","None",0,No
"Hepatic Sirt6 activation abrogates acute liver failure","epigenetic alterations",1.3538899421691895,Yes
"Hepatic Sirt6 activation abrogates acute liver failure","mitochondrial dysfunction",0.6747827529907227,Yes
"Hepatic Sirt6 activation abrogates acute liver failure","genome instability",0.4560835063457489,Yes
"Hepatic Sirt6 activation abrogates acute liver failure","chronic inflammation",0.41715484857559204,Yes
"Therapeutic Effects of Melatonin in the Regulation of Ferroptosis: AReview of Current Evidence","None",0,No
"Exosomes derived from adipose tissue-derived stem cells alleviated H2O2-induced oxidative stress and endothelial-to-mesenchymal transition in human umbilical vein endothelial cells by inhibition of the mir-486-3p/Sirt6/Smad signaling pathway","mitochondrial dysfunction",0.7205175161361694,Yes
"Exosomes derived from adipose tissue-derived stem cells alleviated H2O2-induced oxidative stress and endothelial-to-mesenchymal transition in human umbilical vein endothelial cells by inhibition of the mir-486-3p/Sirt6/Smad signaling pathway","stem cell exhaustion",0.45724985003471375,Yes
"The transcription factor PAX5 activates human LINE1 retrotransposons to induce cellular senescence","cellular senescence",0.7181253433227539,Yes
"Impaired autophagy‐mediated macrophage polarization contributes to age‐related hyposalivation","disabled macroautophagy",0.8969346284866333,Yes
"Astragalin from Thesium chinense: A Novel Anti-Aging and Antioxidant Agent Targeting IGFR/CD38/Sirtuins","mitochondrial dysfunction",0.41841933131217957,Yes
"Hepatic SIRT6 deficit promotes liver tumorigenesis in the mice models","epigenetic alterations",2.4376268088817596,Yes
"Hepatic SIRT6 deficit promotes liver tumorigenesis in the mice models","chronic inflammation",0.5265867114067078,Yes
"Skeletal muscle‐specific over‐expression of the nuclear sirtuin SIRT6 blocks cancer‐associated cachexia by regulating multiple targets","epigenetic alterations",1.4807206988334656,Yes
"Sirt6 Regulates the Development of Medullary Thymic Epithelial Cells and Contributes to the Establishment of Central Immune Tolerance","epigenetic alterations",1.7844526171684265,Yes
"Bioinformatic Analysis of the Effect of the <i>Sirtuin</i> Family on Differentiated Thyroid Carcinoma","epigenetic alterations",2.9915699660778046,Yes
"Drosophila Sirtuin 6 mediates developmental diet‐dependent programming of adult physiology and survival","epigenetic alterations",1.2398481369018555,Yes
"Sirtuin 6 is required for the integrated stress response and resistance to inhibition of transcriptional cyclin-dependent kinases","epigenetic alterations",0.8107846975326538,Yes
"Cisplatin-induced PANDAR-Chemo-EVs contribute to a more aggressive and chemoresistant ovarian cancer phenotype through the SRSF9-SIRT4/SIRT6 axis","genome instability",0.7668882012367249,Yes
"Synthesis of Ester Derivatives of Catechin Isolated from Uncaria gambir and their Anticancer Activity","None",0,No
"<i>C. elegans</i>sirtuin SIR-2.4 and its mammalian homolog SIRT6 in stress response","epigenetic alterations",1.690624177455902,Yes
"Application of multivariate longitudinal models in SIRT6, FBS, and BMI analysis of the elderly","None",0,No
"Influence of the maternal high-intensity-interval-training on the cardiac Sirt6 and lipid profile of the adult male offspring in rats","None",0,No
"Expression of sirtuins in ovarian follicles of postnatal mice","epigenetic alterations",1.9920547306537628,Yes
"Sirtuin inhibition is synthetic lethal with BRCA1 or BRCA2 deficiency","epigenetic alterations",0.516163170337677,Yes
"Sirtuin inhibition is synthetic lethal with BRCA1 or BRCA2 deficiency","genome instability",0.4365554451942444,Yes
"Application of Transformative Learning Theory in Engineering Education","None",0,No
"Differential modulation of SIRT6 deacetylase and deacylase activities by lysine-based small molecules","epigenetic alterations",4.461208939552307,Yes
"The Expression of SIRT6 Is Associated With Treatment Outcome in Elder Patients With Oral Cancer","epigenetic alterations",1.5304387211799622,Yes
"SIRT6-PAI-1 axis is a promising therapeutic target in aging-related bone metabolic disruption","epigenetic alterations",0.9381972253322601,Yes
"SIRT6-PAI-1 axis is a promising therapeutic target in aging-related bone metabolic disruption","cellular senescence",0.7807886600494385,Yes
"SIRT6 pharmacological inhibition delays skin cancer progression in the squamous cell carcinoma","epigenetic alterations",0.7771020233631134,Yes
"The many faces of SIRT6 in the retina and retinal pigment epithelium","epigenetic alterations",2.1375431418418884,Yes
"The many faces of SIRT6 in the retina and retinal pigment epithelium","mitochondrial dysfunction",0.43444278836250305,Yes
"Inhibition of SIRT6 aggravates p53-mediated ferroptosis in acute lung injury in mice","epigenetic alterations",0.7017275094985962,Yes
"Cardiac injury activates STING signaling via upregulating SIRT6 in macrophages after myocardial infarction","None",0,No
"NAD-Driven Sirtuin Activation by Cordyceps sinensis Extract: Exploring the Adaptogenic Potential to Promote Skin Longevity","epigenetic alterations",0.8705155849456787,Yes
"The <scp>miR</scp>‐26a/<scp>SIRT6</scp>/<scp>HIF</scp>‐1α axis regulates glycolysis and inflammatory responses in host macrophages during <i>Mycobacterium tuberculosis</i> infection","epigenetic alterations",2.0404573678970337,Yes
